Revenue,LongtermdebtthEUR,ShareholdersfundsthEUR,ExportrevenuethEUR,TotalassetsthEUR,EBIT,ProfitLoss,InterestpaidthEUR,Exportshare,ROE,ROA,Indebt,Taxes
11263.993,0,7438.127,7997.019,20135.165,1922.858,1023.109,156.905,.70996308,.25851375,.095497504,0,742.84399
10594.094,0,9049.790000000001,7167.223,18289.244,2235.264,993.318,116.046,.67653006,.24699622,.12221741,0,1125.9
10819.974,0,10420.773,6529.02,21471.829,2225.771,1563.876,92.411,.60342288,.21358982,.10366005,0,569.48401
9904.971,0,10591.825,5947.938,21895.296,1840.348,282.206,64.06,.60050029,.17375174,.084052213,0,1494.082
10174.505,494.333,10673.74,0,25307.547,1595.219,948.421,76.306,0,.14945267,.063033335,.019533027,570.492
11027.096,496.067,11389.159,0,28518.174,1417.79,194.16,79.148,0,.12448592,.049715314,.017394768,1144.4821
11808.066,474.471,11951.295,0,31282.672,1222.685,980.5170000000001,85.384,0,.10230565,.039085057,.015167215,156.784
12197.313,452.658,12318.919,6840.27,30472.281,1282.432,1237.321,108.117,.56080139,.10410264,.042085197,.014854746,-63.006001
8859.196,954.304,5245.828,3074.002,9542.246999999999,-29.232,11.679,36.073,.3469843,-.005572428,-.0030634294,.10000831,-76.984001
8463.554,1291.125,5371.828,3043.597,10135.454,-13.295,22.167,45.527,.35961217,-.002474949,-.0013117321,.12738699,-80.988998
7263.392,1092.733,5356.285,2912.683,9564.481,-30.402,27.493,39.124,.40100864,-.0056759487,-.0031786356,.11424907,-97.018997
9853.578,853.692,5327.18,4477.407,10726.894,9.608000000000001,37.5,29.409,.45439404,.0018035809,.00089569262,.079584271,-57.300999
8975.465,5302.496,5418.642,4200.101,11990.846,46.294,44.18,41.629,.46795359,.008543469,.0038607784,.44221202,-39.514999
9685.116,1105.044,6103.172,3920.791,11962.502,34.101,46.749,28.055,.40482643,.0055874223,.0028506578,.092375658,-40.702999
12158.425,6680.218,6179.646,4568.225,14901.713,71.119,104.318,18.376,.37572506,.011508588,.0047725388,.44828525,-51.575001
7345.171,2908.711,3399.683,0,7416.151,59.119,128.293,18.076,0,.017389562,.0079716556,.39221302,-87.25
10332.371,2134.507,3450.622,0,11731.272,66.232,50.938,24.023,0,.019194221,.0056457645,.18195018,-8.7290001
8942.593000000001,2289.903,3506.614,0,12114.113,95.70099999999999,36.22,77.19499999999999,0,.02729157,.0078999596,.18902771,-17.714001
11982.64,966.313,4113.213,0,13160.644,124.431,52.752,91.88200000000001,0,.030251533,.0094547803,.073424444,-20.202999
12419.542,1036.402,4615.596,0,14158.399,38.411,4.74,87.2,0,.0083220024,.002712948,.073200509,-53.528999
14869.873,1534.117,4959.341,0,17147.012,23.927,20.319,79.492,0,.0048246328,.0013954035,.089468472,-75.884003
12091.071,1461.442,5042.118,0,15783.499,80.456,32.001,78.866,0,.015956786,.0050974754,.092593029,-30.410999
27238.634,7815.204,9944.236000000001,0,39332.198,304.722,389.526,347.177,0,.030643078,.0077473931,.19869736,-431.98099
14197.586,2626.225,10719.03,0,37806.965,117.81,772.825,169.116,0,.010990733,.0031160924,.06946405,-824.13098
14440.534,7275.074,10962.831,8.787000000000001,36813.791,273.569,66.435,161.734,.00060849549,.02495423,.0074311555,.19761817,45.400002
13926.534,6959.229,11104.259,0,35061.138,277.523,144.279,155.768,0,.024992483,.0079154018,.1984884,-22.524
14197.042,1524.451,11194.501,550.631,34328.312,239.551,9.704000000000001,118.871,.03878491,.021398989,.0069782343,.044407979,110.976
12317.236,1644.683,10758.047,571.97,31266.321,411.179,-515.99,101.891,.046436556,.038220599,.01315086,.052602384,825.27802
12547.872,1366.857,10845.299,3412.468,29012.089,225.649,8.388999999999999,85.246,.27195591,.020806158,.0077777579,.047113359,132.01401
12092.531,980.405,10882.134,3021.545,28546.54,87.837,10.609,75.98399999999999,.24986871,.0080716703,.0030769755,.034344092,1.244
12014.456,870.904,10847.969,2586.526,27262.165,-335.861,-34.164,82.34999999999999,.21528448,-.030960726,-.012319675,.031945519,-384.047
6605.683,301.687,5223.892,1932.854,8839.027,-5.559,22.699,23.924,.29260471,-.0010641491,-.00062891538,.034131244,-52.181999
8282.423000000001,215.885,5339.888,4073.693,9284.793,100.516,93.65600000000001,26.926,.49184799,.018823616,.010825874,.023251461,-20.066
9056.732,99.072,5382.757,4555.164,11110.713,-46.793,11.621,20.012,.50295889,-.0086931288,-.0042115208,.0089167999,-78.426003
7974.034,776.645,5506.925,4546.582,12320.938,-153.644,-174.593,36.503,.57017338,-.027900144,-.012470154,.063034564,-15.554
9246.734,3842.552,5849.084,4724.171,13382.279,76.69,68.19799999999999,43.149,.51090157,.013111454,.0057307128,.28713733,-34.657001
10298,602.354,5972.406,6334.324,13766.151,109.085,63.361,33.474,.61510235,.018264834,.007924147,.043756168,12.25
10528.337,651.29,6024.794,6228.855,13859.823,32.567,9.725,26.459,.5916276,.0054054959,.0023497413,.046991222,-3.6170001
10422.468,719.9059999999999,6009.015,6379.9,16437.22,54.807,9.778,32.509,.61212951,.0091207959,.0033343229,.04379731,12.52
11606.778,1418.792,7142.032,7242.395,17763.473,54.192,13.143,74.804,.62397981,.0075877565,.0030507548,.079871319,-33.755001
95438.807,21725.048,48309.789,0,83132.088,2858.945,2716.849,106.243,0,.059179414,.03439039,.26133168,35.853001
111803.754,11757.39,50551.746,0,97757.662,3023.601,3103.295,195.347,0,.059811998,.030929554,.12027077,-275.04099
103995.728,29529.838,52112.859,0,95723.35400000001,3017.183,2794.62,304.656,0,.057897091,.031519823,.30849147,-82.093002
103518.095,4663.663,53348.001,0,101866.858,1880.522,1638.555,353.427,0,.035250094,.018460587,.045781948,-111.46
110633.063,4388.778,54959.513,0,101178.765,2874.479,2512.965,313.607,0,.052301757,.028409904,.043376472,47.907001
112088.159,31328.969,55741.219,0,101892.832,1969.901,1777.634,191.652,0,.035340112,.019333068,.30746982,.61500001
111910.835,27902.751,56084.923,0,98440.71400000001,1975.31,1496.779,124.895,0,.035219982,.020065986,.28344727,353.63599
121054.23,3211.819,57596.552,0,106307.636,2701.944,2592.926,96.048,0,.04691156,.025416274,.030212495,12.97
130424.044,14061.246,57906.992,0,115166.894,1933.034,1638.264,262.739,0,.033381704,.016784633,.12209451,32.030998
9822.05535086804,2368.9236927721,8168.94258357449,550.581980395423,16296.1389294149,-1931.36554955681,1135.76069819449,728.244547357713,.05605568,-.23642786,-.11851676,.14536718,-3795.3708
7879.943,689.788,1530.374,0,9076.579,102.893,16.835,88.96299999999999,0,.06723389,.011336099,.075996473,-2.905
8792.412,748.172,1681.54,0,9327.83,68.53100000000001,.444,80.944,0,.040754903,.0073469393,.080208577,-12.857
8259.401,680.651,1789.997,0,8542.791999999999,145.007,70.393,74.571,0,.081009634,.016974192,.079675473,.043000001
9743.913,583.922,1911.263,0,9466.647999999999,236.701,114.028,61.486,0,.12384533,.025003675,.061682023,61.187
8641.652,557.9160000000001,1887.894,0,8512.109,7.913,-24.197,48.587,0,.0041914429,.00092961686,.065543801,-16.476999
9138.605,706.678,2215.916,0,9301.388000000001,109.801,15.248,47.383,0,.049551066,.011804798,.075975545,47.169998
9046.940000000001,703.016,3416.953,0,10635.472,-39.797,-22.124,24.924,0,-.011646926,-.0037419121,.066101059,-42.597
11530.904,724.279,3603.893,0,12586.63,42.318,152.349,56.378,0,.011742302,.003362139,.05754352,-166.409
10121.897,935.722,3077.872,35.589,11494.382,778.7089999999999,388.504,131.132,.0035160405,.25300241,.067746922,.081406899,259.073
10506.728,1826.375,3952.97,8071.452,10493.36,1219.878,744.729,103.055,.76821744,.30859783,.11625237,.17405054,372.09399
9255.679,864.044,4963.567,0,10199.078,1520.876,946.274,27.247,0,.30640787,.14911897,.084717855,547.35498
9226.629999999999,756.885,5604.934,1.276,9894.682000000001,1487.042,941.015,33.673,.00013829535,.26530945,.15028699,.07649412,512.354
9628.896000000001,626.383,6075.135,.6840000000000001,10268.075,1298.853,823.917,26.072,.000071036178,.21379821,.1264943,.061002962,448.86401
10023.831,585.9059999999999,6689.489,0,10777.281,1491.478,934.58,17.511,0,.22295843,.13839093,.05436492,539.38702
9705,1606,6833,0,10965,1350,947,14,0,.19757061,.12311901,.14646603,389
10761.709,625.876,7572.693,0,11587.279,1498.123,1055.965,16.869,0,.19783226,.12929031,.054014061,425.289
11438.6,458.111,8097.137,0,11954.154,1830.204,1317.029,9.994,0,.22603101,.15310192,.038322326,503.181
12346.742,0,6307.244,0,16974.858,522.372,575.962,74.714,0,.082820959,.030773276,0,-128.304
10903.498,707.366,4918.93,0,14237.265,-256.436,-282.351,78.411,0,-.052132476,-.018011605,.049684122,-52.495998
10597.045,3644.022,5912.186,0,15499.774,109.68,74.21899999999999,77.53100000000001,0,.018551514,.0070762322,.23510163,-42.07
11111.653,632.773,5886.044,0,16080.751,70.489,34.044,73.40000000000001,0,.011975615,.0043834397,.039349716,-36.955002
12445.265,432.171,5926.879,0,15748.468,68.446,42.59,71.03700000000001,0,.011548406,.0043462007,.027442098,-45.181
10906.867,199.522,5835.1,0,15380.05,-63.482,-90.09699999999999,66.126,0,-.010879334,-.0041275551,.01297278,-39.511002
12509.764,78.244,5792.509,0,16202.97,8.173999999999999,-39.711,59.44,0,.0014111329,.00050447544,.0048289914,-11.555
11747.922,26.402,5867.089,0,16370.114,98.46899999999999,63.486,54.305,0,.01678328,.006015169,.0016128172,-19.322001
11431.325,72.334,5887.727,0,15154.498,63.919,21.047,57.75,0,.010856312,.0042178235,.0047731041,-14.878
10546.428,0,494.402,0,12947.005,567.7569999999999,421.155,63.832,0,1.1483712,.043852381,0,82.769997
5228.528,0,475.509,0,6674.755,255.864,248.855,5.31,0,.53808445,.038333092,0,1.699
6214.15,0,579.059,0,7815.293,341.524,325.118,3.494,0,.58979136,.043699451,0,12.912
6880.568,0,615.479,0,8846.668,338.117,335.87,3.236,0,.54935586,.038219701,0,-.98900002
6640.437,0,652.696,0,8514.456,389.808,370.742,3.709,0,.59722751,.045781903,0,15.357
6414.229,0,671.699,0,8213.450000000001,354.44,344.961,.6840000000000001,0,.52767682,.043153606,0,8.7950001
7582.319,0,759.426,0,8414.235000000001,426.704,407.158,1.129,0,.56187701,.050712157,0,18.417
11654.751,0,969.466,0,12948.489,602.704,579.508,1.124,0,.62168658,.04654628,0,22.072001
11376.953,0,1088.49,0,12624.439,649.672,632.336,1.769,0,.59685618,.051461454,0,15.567
11331.285,13227.42,4128.58,2717.434,17689.165,141.902,47.154,107.17,.23981693,.034370657,.0080219731,.74776959,-12.422
8949.521000000001,1107.154,4437.858,0,8586.125,215.095,184.584,63.986,0,.048468202,.025051463,.12894687,-33.474998
7335.778,1141.586,4262.978,0,7883.152,18.072,-2.073,56.726,0,.00423929,.002292484,.14481339,-36.581001
8397.282999999999,1112.028,4557.767,0,8055.228,307.628,295.458,46.259,0,.067495331,.038189854,.13805047,-34.089001
8716.205,869.626,4767.664,0,8639.758,411.522,399.572,34.444,0,.08631523,.047631197,.10065398,-22.493999
9378.718000000001,579.8339999999999,5092.999,0,8385.061,505.599,510.972,22.972,0,.099273339,.060297593,.069150835,-28.344999
9332.504000000001,283.817,5282.794,0,8648.349,513.096,527.543,16.012,0,.09712588,.05932878,.032817479,-30.459
10500.122,90.46599999999999,5379.291,878.442,9178.77,392.184,414.871,10.179,.08366017,.072906263,.042727295,.0098560043,-32.866001
11308.391,75.181,5526.213,0,8739.411,478.132,497.289,4.664,0,.086520731,.054709867,.0086025251,-23.820999
9300.541999999999,4270.351,9221.74,3456.423,16928.733,1150.301,932.02,184.365,.37163672,.12473796,.067949623,.25225461,33.916
8714.893,4194.172,9638.258,3300.65,19916.482,672.6420000000001,456.08,223.395,.37873673,.069788754,.033773132,.21058799,-6.8330002
9035.109,4557.162,10014.959,3713.242,19466.64,728.035,345.462,274.781,.41097921,.072694756,.037399109,.2341011,107.792
8614.351000000001,5651.012,10210.404,3624.404,20012.698,468.991,126.564,224.092,.42074022,.045932658,.023434671,.28237131,118.335
8734.707,5592.414,10729.988,3557.908,19978.732,774.097,430.149,229.724,.40732998,.072143324,.038746051,.27991837,114.224
9706.253000000001,5752.107,11615.621,4368.161,21289.271,1083.065,845.141,141.051,.45003575,.093242109,.050873749,.27018806,96.873001
9798.215,4009.249,12113.839,4700.453,22394.382,743.648,541.659,106.799,.47972545,.061388303,.033206899,.17902923,95.190002
10517.098,7097.463,12439.116,4922.383,23595.142,565.475,212.266,76.218,.46803623,.045459419,.023965739,.30080187,276.991
11047.394,4932.221,12681.833,5503.892,23995.649,533.585,241.579,70.111,.49820727,.042074755,.02223674,.20554647,221.895
11268.488,0,5746.186,0,13107.035,45.849,46.944,22.869,0,.0079790317,.003498045,0,-23.964001
11157.801,335.702,5717.49,0,12324.3,22.613,24.635,13.446,0,.0039550574,.0018348304,.027239032,-15.468
10703.975,193.504,5693.529,0,13349.381,30.556,29.177,13.147,0,.0053667943,.002288945,.014495354,-11.768
9839.525,162.501,5803.249,0,12760.904,121.817,123.211,11.847,0,.020991173,.0095461104,.012734286,-13.241
9379.352000000001,451.238,6341.808,0,13929.973,141.389,66.536,9.647,0,.022294747,.010149984,.032393314,65.206001
10390.131,790.321,6586.918,0,16462.931,272.795,251.05,32.281,0,.041414663,.016570257,.048006095,-10.536
11661.062,774.798,6529.239,0,17627.71,93.667,58.595,36.543,0,.014345776,.0053136228,.043953411,-1.471
10964.984,1387.952,6985.399,0,17859.142,33.876,4.378,32.523,0,.0048495438,.0018968437,.077716611,-3.0250001
10095.878,618.736,8630.478999999999,413.167,17857.613,252.197,229.172,39.548,.040924326,.029221669,.01412266,.034648303,-16.523001
9451.251,318.355,8875.589,532.139,17200.304,270.866,249.443,34.438,.056303553,.030518087,.015747745,.018508684,-13.015
9314.82,258.57,8969.401,0,16782.254,160.391,144.756,23.756,0,.017882019,.0095571782,.015407346,-8.1210003
9764.620999999999,351.512,9137.236000000001,0,17073.372,173.353,166.823,15.009,0,.018972149,.010153413,.020588318,-8.4790001
9556.440000000001,719.42,9177.603999999999,0,17667.151,48.751,42.389,7.974,0,.0053119529,.002759415,.040720772,-1.612
9859.144,733.386,9235.016,0,17521.961,78.85899999999999,59.347,11.723,0,.00853913,.004500581,.041855246,7.789
10918.102,897.861,9309.786,0,17889.588,81.416,62.606,10.171,0,.0087452065,.004551027,.050189026,8.6389999
11462.466,516.799,9532.163,0,18224.119,233.343,225.128,7.776,0,.024479544,.012804076,.02835797,.43900001
10919.326,324.845,9820.32,0,18161.892,271.18,274.078,5.619,0,.027614171,.014931263,.017886078,-8.5170002
6245.428,0,3286.878,0,7600.85,458.999,460.077,2.297,0,.13964589,.06038785,0,-3.375
99857.65700000001,32531.168,31537.672,48230.189,112923.489,5867.836,3977.508,1857.04,.4829894,.186058,.051962934,.2880815,33.287998
109391.258,23914.025,35304.818,54978.718,109412.646,5057.686,3751.971,814.504,.50258785,.14325768,.04622579,.21856728,491.211
109632.656,36832.264,39541.32,60163.712,127665.274,5479.643,4193.724,698.261,.54877549,.13858017,.042921953,.28850651,587.65802
109422.768,4569.099,44461.108,64970.165,139644.244,7265.489,2496.707,940.792,.59375364,.16341223,.052028559,.032719567,3827.99
112032.208,6013.869,49402.54,52915.355,149599.539,7175.748,3964.673,800.883,.4723227,.14525059,.047966376,.040199783,2410.1919
118682.025,51970.698,55837.468,55555.138,171884.273,6615.087,5471.678,1011.128,.4681007,.1184704,.038485702,.30235866,132.28101
120065.845,46235.134,61966.024,57168.343,165281.046,9057.958000000001,5589.245,990.318,.4761416,.1461762,.054803368,.27973646,2478.395
10874.723,3096.744,9558.805,0,26581.999,225.262,-38.129,288.593,0,.023565916,.0084742308,.11649778,-25.202
6551.777,16455.148,6289.325,1732.569,23242.087,-198.508,-98.69,243.454,.26444262,-.031562686,-.0085408855,.70798928,-343.272
8033.885,14867.69,7347.52,0,23328.405,211.699,-16.359,239.129,0,.028812306,.0090747308,.63732135,-11.071
7813.829,6123.606,5426.137,617.306,23694.318,109.547,-29.222,150.699,.079001732,.020188764,.0046233446,.25844195,-11.93
8445.868,14568.707,5433.061,0,20607.522,71.261,1.539,124.87,0,.013116179,.0034580091,.70696062,-55.147999
9140.232,14049.286,5459.108,0,20380.94,125.572,21.16,100.605,0,.023002293,.0061612469,.68933457,3.8069999
9165.909,14132.938,5470.098,0,20542.759,95.414,6.474,84.858,0,.017442832,.0046446538,.6879766,4.0819998
10468.04,15531.455,5623.951,0,22052.886,151.194,73.51900000000001,73.56699999999999,0,.026883947,.0068559735,.70428222,4.1079998
10032.19,13611.842,5665.245,0,19908.13,89.676,42.485,59.683,0,.015829148,.0045044916,.68373281,-12.492
10841.101,746.015,5555.236,0,18248.524,55.501,44.641,52.806,0,.0099907545,.0030413966,.04088084,-41.945999
12163.109,1677.633,4748.195,0,16088.137,161.439,146.027,19.194,0,.034000076,.010034661,.10427764,-3.7820001
13754.347,1813.849,4622.928,0,15327.861,88.128,105.868,16.546,0,.019063244,.0057495302,.11833673,-34.285999
11257.297,484.336,4972.43,0,13790.56,294.075,305.32,15.121,0,.059141103,.02132437,.035120837,-26.365999
7880.93,1563.202,5112.178,6.253,12434.024,-100.401,-107.725,29.022,.00079343427,-.019639574,-.008074699,.12571973,-21.698
13506.452,1460.024,5132.99,0,14704.46,52.274,28.799,40.282,0,.010183928,.0035549758,.099291235,-16.806999
13203.358,1318.197,5167.466,6.803,16879.648,67.262,57.961,36.331,.0005152477,.013016438,.0039847987,.078093871,-27.030001
10755.476,1304.998,4923.075,3.521,15446.375,-131.858,-131.382,33.73,.00032736812,-.026783668,-.0085365009,.08448571,-34.206001
10606.329,2590.07,6757.065,0,14506.082,479.731,448.563,80.944,0,.070996948,.033071026,.17855063,-49.776001
6807.313,3269.12,6664.835,1619.255,12456.165,-58.636,-95.77,74.593,.23786992,-.0087978169,-.0047073876,.26244995,-37.459
10868.89,5794.786,6938.168,0,13810.113,83.727,78.262,66.593,0,.012067595,.0060627311,.41960454,-61.127998
10414.49,2958.678,7213.138,0,15135.844,443.576,469.517,62.504,0,.061495565,.029306328,.19547492,-88.445
10334.353,6661.059,7512.241,0,15323.136,308.3,304.316,62.113,0,.041039683,.020119902,.434706,-58.129002
9919.718999999999,2801.5,7796.659,0,14714.605,268.655,271.943,48.724,0,.03445771,.018257711,.19038907,-52.012001
10686.65,326.013,7817.26,8235.456,14669.01,-16.69,21.442,37.968,.7706303,-.0021350193,-.0011377728,.022224609,-76.099998
12036.384,487.882,7825.05,0,14323.041,28.814,22.917,26.497,0,.0036822767,.0020117236,.034062739,-20.6
10659.309,682.331,7638.046,0,14864.154,-194.436,-185.904,27.757,0,-.02545625,-.013080865,.045904461,-36.289001
10618.35,899.603,19999.017,661.647,25879.009,1189.957,1115.331,.956,.062311657,.059500776,.045981552,.03476188,73.669998
92086.568,36188.222,111071.171,35476.952,387144.214,-5590.485,-10083.374,3818.921,.38525653,-.050332457,-.014440317,.093474783,673.96802
101214.274,32580.936,101500.007,54976.05,388761.198,-6082.562,-9482.691000000001,3550.709,.54316497,-.059926715,-.015646011,.083807066,-150.58
103497.27,28992.46,93681.007,67498.71400000001,396478.054,-2937.93,-7547.104,3591.855,.6521787,-.031360999,-.0074100695,.073125005,1017.319
96846.75999999999,25415.501,90780.97,74511.47900000001,389983.341,277.995,-2679.899,3318.383,.76937503,.0030622608,.00071283814,.065170735,-360.48901
119583.95,17977,90354.22199999999,78725.25599999999,413242.457,3875.364,213.928,3643.451,.65832627,.042890791,.0093779424,.043502305,17.985001
11875.885,575.5170000000001,18283.556,0,23548.461,725.203,650.598,85.411,0,.03966422,.030796194,.024439687,-10.806
12319.092,627.249,17579.259,1014.545,23249.592,340.979,266.279,84.616,.082355499,.019396665,.014666021,.026978925,-9.9160004
11599.295,759.485,17350.54,0,23025.945,85.111,28.962,74.25700000000001,0,.0049053803,.0036963087,.03298388,-18.108
12060.098,852.33,17517.997,0,23874.445,139.393,75.833,68.634,0,.0079571316,.005838586,.035700515,-5.0739999
